id,title,original_language,release_date,vote_average,vote_count,popularity,genre_ids,Genres
9471,Charlie's Angels: Full Throttle,en,6/25/03,5.467,2984,30.192,"[28, 12, 35]","['Action', 'Adventure', 'Comedy']"
63207,Intruders,en,9/12/11,5.465,495,11.433,"[53, 27, 14]","['Thriller', 'Horror', 'Fantasy']"
867,Sliver,en,5/21/93,5.465,670,22.374,"[18, 53]","['Drama', 'Thriller']"
615177,Coffee & Kareem,en,4/3/20,5.464,405,7.598,"[35, 28, 80]","['Comedy', 'Action', 'Crime']"
7182,Venom,en,9/16/05,5.464,330,26.516,"[27, 53]","['Horror', 'Thriller']"
10342,Teaching Mrs. Tingle,en,8/11/99,5.463,322,12.351,"[35, 53]","['Comedy', 'Thriller']"
75622,Rampart,en,11/23/11,5.462,358,7.227,"[80, 18]","['Crime', 'Drama']"
253310,Premature,en,7/2/14,5.461,440,8.188,[35],['Comedy']
244566,Life After Beth,en,8/15/14,5.5,659,10.708,"[10749, 35, 27]","['Romance', 'Comedy', 'Horror']"
330947,Song to Song,en,3/17/17,5.458,850,9.461,"[10749, 18]","['Romance', 'Drama']"
488113,Christmas Wedding Planner,en,12/14/17,5.456,413,6.298,"[10749, 10751, 10770]","['Romance', 'Family', 'TV Movie']"
11249,Seed of Chucky,en,11/12/04,5.5,1575,47.202,"[35, 27]","['Comedy', 'Horror']"
11237,Anacondas: The Hunt for the Blood Orchid,en,8/25/04,5.465,946,50.84,"[12, 28, 27]","['Adventure', 'Action', 'Horror']"
104755,The Lords of Salem,en,4/18/13,5.455,834,14.667,"[27, 53]","['Horror', 'Thriller']"
16991,Observe and Report,en,4/10/09,5.455,659,12.841,"[35, 80, 18]","['Comedy', 'Crime', 'Drama']"
182219,Serial Teachers,fr,4/17/13,5.454,1191,0.378,[35],['Comedy']
19585,G-Force,en,7/24/09,5.454,1837,15.425,"[16, 10751, 14, 28, 12, 35]","['Animation', 'Family', 'Fantasy', 'Action', 'Adventure', 'Comedy']"
76757,Jupiter Ascending,en,2/4/15,5.453,6661,62.436,"[878, 14, 28]","['Science Fiction', 'Fantasy', 'Action']"
11618,The Haunting,en,7/23/99,5.453,1337,34.037,"[27, 53, 14, 9648]","['Horror', 'Thriller', 'Fantasy', 'Mystery']"
4551,Be Cool,en,3/4/05,5.453,861,10.634,"[35, 80]","['Comedy', 'Crime']"
54309,The Night Before the Exams Today,it,2/14/07,5.452,668,5.574,[35],['Comedy']
465086,The Grudge,en,12/31/19,5.5,1175,14.139,"[27, 9648]","['Horror', 'Mystery']"
11335,Popeye,en,12/12/80,5.451,599,19.584,"[28, 12, 35, 10751]","['Action', 'Adventure', 'Comedy', 'Family']"
10007,See No Evil,en,5/19/06,5.45,628,17.511,"[27, 53]","['Horror', 'Thriller']"
1063422,The Strays,en,2/17/23,5.4,356,18.021,[53],['Thriller']
413471,The Late Bloomer,en,10/7/16,5.448,330,10.18,"[35, 18, 10749]","['Comedy', 'Drama', 'Romance']"
239573,Unfinished Business,en,3/5/15,5.448,788,8.765,[35],['Comedy']
10165,Fear and Desire,en,3/31/53,5.4,489,8.903,"[18, 10752, 53]","['Drama', 'War', 'Thriller']"
9264,Poison Ivy,en,5/8/92,5.448,349,15.522,"[53, 18]","['Thriller', 'Drama']"
452832,Serenity,en,1/24/19,5.447,1502,14.572,"[53, 9648, 18]","['Thriller', 'Mystery', 'Drama']"
465109,The Week Of,en,4/27/18,5.444,780,12.54,[35],['Comedy']
9842,School for Scoundrels,en,9/29/06,5.444,346,10.211,"[35, 10749]","['Comedy', 'Romance']"
326,Snakes on a Plane,en,8/17/06,5.444,1735,14.208,"[28, 12, 80, 27, 53]","['Action', 'Adventure', 'Crime', 'Horror', 'Thriller']"
19794,Labor Pains,en,6/19/09,5.442,419,14.734,[35],['Comedy']
434355,Taxi 5,fr,4/7/18,5.441,992,14.273,"[28, 35]","['Action', 'Comedy']"
10824,Candyman: Farewell to the Flesh,en,3/17/95,5.44,361,11.048,"[27, 53]","['Horror', 'Thriller']"
12597,Hellraiser: Inferno,en,10/31/00,5.438,452,18.088,"[27, 9648, 14]","['Horror', 'Mystery', 'Fantasy']"
454283,Action Point,en,6/1/18,5.437,332,8.779,[35],['Comedy']
717728,Jeepers Creepers: Reborn,en,9/15/22,5.436,967,51.045,"[27, 53, 9648]","['Horror', 'Thriller', 'Mystery']"
378236,The Emoji Movie,en,7/23/17,5.438,3042,26.931,"[16, 10751, 35]","['Animation', 'Family', 'Comedy']"
50217,From Prada to Nada,en,1/28/11,5.4,319,9.059,"[35, 18, 10749]","['Comedy', 'Drama', 'Romance']"
10012,Cursed,en,2/25/05,5.434,682,22.844,"[27, 35]","['Horror', 'Comedy']"
535581,The Dead Don't Die,en,5/15/19,5.433,2470,13.342,"[35, 27]","['Comedy', 'Horror']"
241258,Incarnate,en,12/1/16,5.4,545,10.891,"[27, 53]","['Horror', 'Thriller']"
395841,Hold the Dark,en,9/22/18,5.432,937,12.706,"[53, 9648, 80]","['Thriller', 'Mystery', 'Crime']"
2274,The Seeker: The Dark Is Rising,en,10/5/07,5.432,402,13.344,"[12, 18, 14, 10751, 53]","['Adventure', 'Drama', 'Fantasy', 'Family', 'Thriller']"
414,Batman Forever,en,6/16/95,5.4,5081,31.85,"[28, 80, 14]","['Action', 'Crime', 'Fantasy']"
284564,31,en,9/15/16,5.43,776,10.533,"[27, 53]","['Horror', 'Thriller']"
38317,Zookeeper,en,7/6/11,5.43,1620,17.027,"[35, 10749, 10751]","['Comedy', 'Romance', 'Family']"
10048,Stealth,en,7/27/05,5.43,1028,20.814,[878],['Science Fiction']
516043,Here Come the Teachers,it,5/1/18,5.429,374,4.681,[35],['Comedy']
362826,Wildling,en,4/13/18,5.4,346,8.466,"[27, 14, 53, 18]","['Horror', 'Fantasy', 'Thriller', 'Drama']"
530081,The Man Who Killed Hitler and Then the Bigfoot,en,2/8/19,5.4,426,10.133,"[18, 12, 14]","['Drama', 'Adventure', 'Fantasy']"
323674,6 Years,en,3/14/15,5.427,706,5.951,"[10749, 18]","['Romance', 'Drama']"
37931,MacGruber,en,5/21/10,5.427,536,7.724,"[28, 35]","['Action', 'Comedy']"
10281,Friday the 13th Part VII: The New Blood,en,5/13/88,5.426,1015,37.534,"[27, 878, 53]","['Horror', 'Science Fiction', 'Thriller']"
1161048,The Conference,sv,10/13/23,5.4,312,33.643,"[27, 35, 53]","['Horror', 'Comedy', 'Thriller']"
121856,Assassin's Creed,en,12/21/16,5.425,7632,34.966,"[28, 12, 878]","['Action', 'Adventure', 'Science Fiction']"
276839,Home Sweet Hell,en,3/13/15,5.424,447,8.33,"[80, 35, 53]","['Crime', 'Comedy', 'Thriller']"
127493,Stolen,en,9/6/12,5.4,996,15.573,"[28, 80, 53]","['Action', 'Crime', 'Thriller']"
14560,Paul Blart: Mall Cop,en,1/15/09,5.421,2459,19.552,"[28, 12, 35, 10751]","['Action', 'Adventure', 'Comedy', 'Family']"
9838,King Solomon's Mines,en,11/22/85,5.421,399,10.523,"[28, 12, 35]","['Action', 'Adventure', 'Comedy']"
531949,Father of the Year,en,7/20/18,5.42,466,8.138,[35],['Comedy']
8944,What Just Happened,en,10/17/08,5.42,429,11.947,"[35, 18]","['Comedy', 'Drama']"
850018,Windfall,en,3/11/22,5.419,400,8.16,"[53, 80, 18]","['Thriller', 'Crime', 'Drama']"
500904,A Vigilante,en,3/29/19,5.4,372,11.356,"[53, 18]","['Thriller', 'Drama']"
178809,The Colony,en,4/12/13,5.419,1119,22.537,"[28, 878, 53]","['Action', 'Science Fiction', 'Thriller']"
18162,Land of the Lost,en,6/5/09,5.419,1284,23.552,"[12, 35, 878]","['Adventure', 'Comedy', 'Science Fiction']"
11026,Exorcist: The Beginning,en,8/20/04,5.419,782,16.753,"[27, 9648, 53]","['Horror', 'Mystery', 'Thriller']"
453201,The 15:17 to Paris,en,2/7/18,5.418,1576,13.95,"[18, 53]","['Drama', 'Thriller']"
401905,Fahrenheit 451,en,5/12/18,5.418,833,11.863,"[18, 878, 53]","['Drama', 'Science Fiction', 'Thriller']"
286873,Northmen: A Viking Saga,en,10/23/14,5.418,337,14.564,"[12, 28, 18]","['Adventure', 'Action', 'Drama']"
84174,Bachelorette,en,1/23/12,5.418,1174,14.832,"[35, 10749]","['Comedy', 'Romance']"
9067,Tank Girl,en,3/31/95,5.4,475,12.911,"[28, 35, 878, 14]","['Action', 'Comedy', 'Science Fiction', 'Fantasy']"
96936,The Bling Ring,en,6/12/13,5.417,2983,9.778,"[18, 80]","['Drama', 'Crime']"
203834,Jessabelle,en,11/7/14,5.416,777,16.367,"[53, 27]","['Thriller', 'Horror']"
11425,"Honey, We Shrunk Ourselves",en,3/18/97,5.416,658,15.819,"[12, 35, 10751, 878]","['Adventure', 'Comedy', 'Family', 'Science Fiction']"
125509,Wrong Turn 5: Bloodlines,en,10/23/12,5.414,920,109.144,"[27, 53]","['Horror', 'Thriller']"
338964,Bad Santa 2,en,11/23/16,5.4,770,8.698,"[35, 80, 9648]","['Comedy', 'Crime', 'Mystery']"
560192,Grand Isle,en,12/6/19,5.411,305,13.232,[53],['Thriller']
39346,Casper: A Spirited Beginning,en,9/9/97,5.411,309,11.564,"[12, 10751, 35, 14]","['Adventure', 'Family', 'Comedy', 'Fantasy']"
10336,Spawn,en,7/31/97,5.4,1323,20.379,"[28, 12, 14, 27, 878, 53]","['Action', 'Adventure', 'Fantasy', 'Horror', 'Science Fiction', 'Thriller']"
10160,A Nightmare on Elm Street: The Dream Child,en,8/11/89,5.41,1229,24.759,"[27, 53]","['Horror', 'Thriller']"
1641,Forces of Nature,en,3/12/99,5.4,525,14.839,"[10749, 35]","['Romance', 'Comedy']"
252607,Junior,fr,3/12/14,5.4,662,7.206,[35],['Comedy']
43593,Piranha 3D,en,8/20/10,5.408,2160,37.038,"[35, 27]","['Comedy', 'Horror']"
19824,Van Wilder: Freshman Year,en,6/2/09,5.4,322,15.411,"[35, 10749]","['Comedy', 'Romance']"
6933,One Missed Call,en,1/4/08,5.407,743,17.678,"[27, 9648, 53]","['Horror', 'Mystery', 'Thriller']"
1499,Teenage Mutant Ninja Turtles III,en,3/17/93,5.412,799,23.331,"[28, 12, 35, 10751, 14, 878]","['Action', 'Adventure', 'Comedy', 'Family', 'Fantasy', 'Science Fiction']"
82990,Paranormal Activity 4,en,10/17/12,5.406,1843,15.362,[27],['Horror']
6589,Underdog,en,8/3/07,5.406,664,14.259,"[10751, 28, 12, 35, 14, 878]","['Family', 'Action', 'Adventure', 'Comedy', 'Fantasy', 'Science Fiction']"
8645,The Happening,en,6/11/08,5.405,3536,21.055,"[53, 878]","['Thriller', 'Science Fiction']"
225886,Sex Tape,en,7/17/14,5.404,3999,46.993,[35],['Comedy']
9625,The Glimmer Man,en,10/4/96,5.4,380,12.004,"[28, 80, 53]","['Action', 'Crime', 'Thriller']"
426285,Fullmetal Alchemist,ja,12/1/17,5.403,529,9.668,"[14, 28, 878, 12]","['Fantasy', 'Action', 'Science Fiction', 'Adventure']"
811072,Two,es,7/23/21,5.402,322,11.504,"[53, 27]","['Thriller', 'Horror']"
512025,There's Someone Inside Your House,en,9/24/21,5.4,656,12.372,"[27, 9648]","['Horror', 'Mystery']"
347882,Sleight,en,4/28/16,5.4,506,4.179,"[18, 53, 28, 878]","['Drama', 'Thriller', 'Action', 'Science Fiction']"
2157,Lost in Space,en,4/3/98,5.4,1196,15.852,"[878, 12]","['Science Fiction', 'Adventure']"
259072,Wrong Turn 6: Last Resort,en,8/22/14,5.399,858,63.255,[27],['Horror']
1977,The Grudge 3,en,5/12/09,5.4,574,19.236,"[9648, 27, 53]","['Mystery', 'Horror', 'Thriller']"
227348,Paranormal Activity: The Marked Ones,en,1/1/14,5.397,1410,18.616,"[27, 53]","['Horror', 'Thriller']"
58428,The Innkeepers,en,8/18/11,5.397,639,16.773,"[27, 53]","['Horror', 'Thriller']"
340677,I.T.,en,9/9/16,5.4,621,9.589,[53],['Thriller']
9278,Freejack,en,1/17/92,5.395,311,9.913,"[878, 28, 80, 18]","['Science Fiction', 'Action', 'Crime', 'Drama']"
254191,Honeymoon,en,9/12/14,5.393,570,7.76,"[27, 878]","['Horror', 'Science Fiction']"
17918,Swamp Thing,en,1/1/82,5.393,377,15.409,"[27, 878]","['Horror', 'Science Fiction']"
92182,Silent House,en,1/21/11,5.392,395,12.328,"[27, 9648, 18]","['Horror', 'Mystery', 'Drama']"
8427,I Spy,en,10/31/02,5.392,924,16.027,"[28, 12, 35, 53]","['Action', 'Adventure', 'Comedy', 'Thriller']"
42194,Tekken,en,3/20/10,5.391,673,12.997,"[80, 18, 28, 53, 878]","['Crime', 'Drama', 'Action', 'Thriller', 'Science Fiction']"
10992,Cats & Dogs,en,7/4/01,5.391,1594,18.718,"[10751, 35]","['Family', 'Comedy']"
169209,Empire State,en,9/3/13,5.39,670,22.057,"[28, 18]","['Action', 'Drama']"
12657,Soul Plane,en,5/28/04,5.388,421,15.449,"[10749, 35]","['Romance', 'Comedy']"
9423,Virus,en,1/14/99,5.389,592,11.301,"[27, 28, 878]","['Horror', 'Action', 'Science Fiction']"
253414,Rock the Kasbah,en,10/22/15,5.388,327,6.373,"[35, 10402, 10752]","['Comedy', 'Music', 'War']"
10658,Howard the Duck,en,8/1/86,5.386,992,17.262,"[35, 14, 878]","['Comedy', 'Fantasy', 'Science Fiction']"
480042,Escape Plan: The Extractors,en,6/20/19,5.385,827,21.12,"[28, 80, 53]","['Action', 'Crime', 'Thriller']"
10642,Loser,en,7/21/00,5.385,423,10.976,"[35, 10749]","['Comedy', 'Romance']"
10063,The Breed,en,5/17/06,5.4,368,16.164,"[53, 27]","['Thriller', 'Horror']"
10906,Pet Sematary II,en,8/28/92,5.384,521,18.261,[27],['Horror']
112160,Sexual Chronicles of a French Family,fr,5/9/12,5.382,343,79.543,"[35, 18, 10749]","['Comedy', 'Drama', 'Romance']"
24438,Did You Hear About the Morgans?,en,12/17/09,5.382,955,8.932,"[35, 18, 10749]","['Comedy', 'Drama', 'Romance']"
10535,Spy Hard,en,5/24/96,5.382,647,17.691,"[35, 28]","['Comedy', 'Action']"
9827,Phantoms,en,1/23/98,5.381,341,11.618,"[27, 878, 53]","['Horror', 'Science Fiction', 'Thriller']"
401561,Mom and Dad,en,1/19/18,5.38,977,17.054,"[35, 27]","['Comedy', 'Horror']"
339404,The Layover,en,9/1/17,5.38,685,19.143,"[35, 10749]","['Comedy', 'Romance']"
193726,ABCs of Death 2,en,10/2/14,5.377,301,10.642,[27],['Horror']
12700,Dominion: Prequel to The Exorcist,en,5/20/05,5.377,362,20.779,"[27, 53, 18]","['Horror', 'Thriller', 'Drama']"
9042,The Cave,en,8/26/05,5.376,894,14.472,"[28, 12, 27, 53]","['Action', 'Adventure', 'Horror', 'Thriller']"
287424,Maggie,en,5/8/15,5.375,1560,16.799,"[27, 18]","['Horror', 'Drama']"
49950,The Roommate,en,2/4/11,5.4,925,8.224,"[53, 18, 27]","['Thriller', 'Drama', 'Horror']"
12767,Cold Creek Manor,en,9/19/03,5.374,475,14.261,"[9648, 53]","['Mystery', 'Thriller']"
13051,Max Payne,en,10/15/08,5.373,2021,26.814,"[80, 28, 18, 53]","['Crime', 'Action', 'Drama', 'Thriller']"
11950,Cannonball Run II,en,6/29/84,5.4,312,18.597,"[28, 35]","['Action', 'Comedy']"
12448,The Hunchback of Notre Dame II,en,2/6/02,5.372,784,22.133,"[16, 10751, 35]","['Animation', 'Family', 'Comedy']"
11469,Black Knight,en,11/21/01,5.371,1078,22.545,"[35, 14, 12]","['Comedy', 'Fantasy', 'Adventure']"
80015,Hollywoo,fr,12/7/11,5.37,580,5.093,[35],['Comedy']
463684,Velvet Buzzsaw,en,2/1/19,5.369,1864,12.638,"[53, 9648, 27]","['Thriller', 'Mystery', 'Horror']"
21583,Management,en,2/8/09,5.369,320,9.611,"[35, 18, 10749]","['Comedy', 'Drama', 'Romance']"
14405,Beverly Hills Chihuahua,en,10/3/08,5.369,1035,28.589,"[35, 10751, 12, 10749]","['Comedy', 'Family', 'Adventure', 'Romance']"
333386,The Duel,en,6/24/16,5.367,335,8.834,"[37, 18]","['Western', 'Drama']"
9612,Coneheads,en,7/23/93,5.4,887,13.236,"[35, 878, 10751]","['Comedy', 'Science Fiction', 'Family']"
463602,Slumber,en,12/1/17,5.4,334,7.405,[27],['Horror']
301337,Downsizing,en,12/22/17,5.363,3762,15.425,"[18, 878]","['Drama', 'Science Fiction']"
290637,Pay the Ghost,en,9/16/15,5.363,737,14.149,[27],['Horror']
373569,Snatched,en,5/3/17,5.361,779,12.921,"[28, 35]","['Action', 'Comedy']"
204349,Contracted,en,7/7/13,5.36,481,17.332,"[27, 53]","['Horror', 'Thriller']"
100241,"I, Frankenstein",en,1/22/14,5.36,1892,24.088,"[27, 53]","['Horror', 'Thriller']"
263472,Knock Knock,en,6/26/15,5.358,3121,39.707,"[27, 53]","['Horror', 'Thriller']"
9651,Supergirl,en,7/1/84,5.358,577,18.901,"[12, 14, 28, 878]","['Adventure', 'Fantasy', 'Action', 'Science Fiction']"
3600,I Still Know What You Did Last Summer,en,11/13/98,5.358,1458,16.09,"[27, 9648, 53]","['Horror', 'Mystery', 'Thriller']"
12771,Serving Sara,en,8/23/02,5.356,308,10.406,[35],['Comedy']
77948,The Cold Light of Day,en,4/4/12,5.355,885,12.212,"[28, 53, 9648]","['Action', 'Thriller', 'Mystery']"
43074,Ghostbusters,en,7/14/16,5.4,6352,30.643,"[28, 14, 35]","['Action', 'Fantasy', 'Comedy']"
277368,Nicholas on Holiday,fr,7/9/14,5.354,445,9.358,"[10751, 35]","['Family', 'Comedy']"
24150,Halloween II,en,8/28/09,5.35,1365,21.237,[27],['Horror']
9626,Red Sonja,en,4/9/85,5.35,818,12.165,"[12, 14, 28]","['Adventure', 'Fantasy', 'Action']"
180948,Vehicle 19,en,3/7/13,5.349,490,17.257,"[53, 28]","['Thriller', 'Action']"
203835,Amityville: The Awakening,en,6/30/17,5.348,1002,17.76,"[27, 53]","['Horror', 'Thriller']"
11540,Arsène Lupin,fr,9/17/04,5.347,327,13.75,"[10749, 28, 12, 80, 9648]","['Romance', 'Action', 'Adventure', 'Crime', 'Mystery']"
11231,The Next Karate Kid,en,7/18/94,5.3,988,27.518,"[28, 18, 10751, 12]","['Action', 'Drama', 'Family', 'Adventure']"
13121,Teeth,en,1/18/08,5.346,709,17.496,"[35, 27]","['Comedy', 'Horror']"
11982,Look Who's Talking Now!,en,11/5/93,5.346,1009,14.015,"[10749, 35, 10751]","['Romance', 'Comedy', 'Family']"
288281,A Good Marriage,en,10/3/14,5.341,443,8.201,[53],['Thriller']
353686,Visions,en,8/28/15,5.34,423,6.697,"[27, 9648]","['Horror', 'Mystery']"
528085,2067,en,10/1/20,5.339,824,13.897,"[878, 53]","['Science Fiction', 'Thriller']"
500919,211,en,5/30/18,5.338,441,15.246,"[80, 28, 53]","['Crime', 'Action', 'Thriller']"
226486,Tammy,en,7/2/14,5.336,1192,13.57,[35],['Comedy']
47964,A Good Day to Die Hard,en,2/6/13,5.336,6303,51.721,"[28, 53]","['Action', 'Thriller']"
11361,Halloween 5: The Revenge of Michael Myers,en,10/12/89,5.335,1171,29.336,"[27, 53, 14]","['Horror', 'Thriller', 'Fantasy']"
481762,"Neuilly sa mère, sa mère !",fr,8/8/18,5.333,324,5.34,[35],['Comedy']
888,The Flintstones,en,5/26/94,5.333,2420,28.059,"[14, 35, 10751]","['Fantasy', 'Comedy', 'Family']"
408381,Monolith,en,5/12/16,5.332,363,19.552,"[53, 18]","['Thriller', 'Drama']"
234212,Demonic,en,2/12/15,5.3,479,8.138,"[53, 27]","['Thriller', 'Horror']"
14846,Little Black Book,en,8/6/04,5.332,336,13.394,"[35, 10749, 18]","['Comedy', 'Romance', 'Drama']"
517764,The Farm,en,4/19/19,5.331,323,81.235,[27],['Horror']
1792,Stuck on You,en,12/10/03,5.328,649,15.611,[35],['Comedy']
38319,Your Highness,en,4/8/11,5.325,1292,12.695,"[35, 14, 12, 28]","['Comedy', 'Fantasy', 'Adventure', 'Action']"
64586,Sleeping Beauty,en,6/10/11,5.3,609,14.729,"[18, 10749]","['Drama', 'Romance']"
47933,Independence Day: Resurgence,en,6/22/16,5.324,5971,38.344,"[28, 12, 878]","['Action', 'Adventure', 'Science Fiction']"
37498,Knock Off,en,9/4/98,5.324,352,10.877,"[28, 80, 53]","['Action', 'Crime', 'Thriller']"
341392,Lolo,fr,9/3/15,5.323,370,9.554,[35],['Comedy']
8487,Wild Wild West,en,6/30/99,5.3,3260,14,"[28, 12, 35, 878, 37]","['Action', 'Adventure', 'Comedy', 'Science Fiction', 'Western']"
476926,The Titan,en,3/30/18,5.322,1218,11.217,"[878, 53]","['Science Fiction', 'Thriller']"
611468,Kidnapping Stella,de,6/29/19,5.321,408,9.066,[53],['Thriller']
317091,November Criminals,en,11/7/17,5.321,634,9.289,"[80, 18, 9648, 53]","['Crime', 'Drama', 'Mystery', 'Thriller']"
10118,Material Girls,en,8/18/06,5.321,448,10.673,"[35, 10751, 10749]","['Comedy', 'Family', 'Romance']"
186759,Get a Job,en,3/17/16,5.318,649,9.501,"[18, 35]","['Drama', 'Comedy']"
43552,Vanishing on 7th Street,en,9/11/10,5.3,565,8.866,"[9648, 27, 53]","['Mystery', 'Horror', 'Thriller']"
282813,The Pyramid,en,12/4/14,5.316,1038,18.61,[27],['Horror']
23966,Deadgirl,en,9/6/08,5.315,335,21.418,"[27, 53]","['Horror', 'Thriller']"
325844,Serial Teachers 2,fr,7/1/15,5.314,909,7.216,[35],['Comedy']
10064,Edison,en,7/29/05,5.314,318,14.901,"[18, 28, 53]","['Drama', 'Action', 'Thriller']"
339103,Gotti,en,6/14/18,5.312,596,10.934,"[80, 18, 36, 53]","['Crime', 'Drama', 'History', 'Thriller']"
430528,If I Were a Boy,fr,2/22/17,5.311,367,9.061,[35],['Comedy']
157544,The Vatican Tapes,en,7/23/15,5.3,743,25.934,"[53, 27]","['Thriller', 'Horror']"
11284,Freddy's Dead: The Final Nightmare,en,9/5/91,5.311,1290,25.504,"[27, 53]","['Horror', 'Thriller']"
417830,Diary of a Wimpy Kid: The Long Haul,en,5/19/17,5.31,465,16.701,"[35, 10751]","['Comedy', 'Family']"
50357,Apollo 18,en,7/20/11,5.309,972,11.759,"[27, 53, 878]","['Horror', 'Thriller', 'Science Fiction']"
10808,Dr. Dolittle 2,en,6/22/01,5.3,1635,14.986,"[35, 10751, 10749, 14]","['Comedy', 'Family', 'Romance', 'Fantasy']"
50838,Wrecked,en,4/1/10,5.308,342,7.933,"[9648, 53, 27]","['Mystery', 'Thriller', 'Horror']"
25018,Leatherface: The Texas Chainsaw Massacre III,en,1/12/90,5.3,534,22.105,"[27, 53]","['Horror', 'Thriller']"
242076,The Bag Man,en,2/28/14,5.305,344,9.996,"[80, 18, 53]","['Crime', 'Drama', 'Thriller']"
44564,The Dilemma,en,1/13/11,5.305,832,9.289,"[35, 18]","['Comedy', 'Drama']"
323020,Bis,fr,2/18/15,5.303,541,7.715,[35],['Comedy']
42446,Christmas Vacation 2000,it,12/17/99,5.3,343,5.902,[35],['Comedy']
525460,Welcome Home,en,11/16/18,5.302,323,13.451,"[53, 27]","['Thriller', 'Horror']"
37430,Conan the Barbarian,en,8/17/11,5.301,1829,26.721,"[12, 14, 28]","['Adventure', 'Fantasy', 'Action']"
838484,Choose or Die,en,4/15/22,5.3,771,9.521,"[27, 53, 878]","['Horror', 'Thriller', 'Science Fiction']"
433244,Clinical,en,1/13/17,5.3,402,6.862,"[53, 27]","['Thriller', 'Horror']"
146301,Paranormal Activity: The Ghost Dimension,en,10/21/15,5.3,1351,18.782,"[27, 53]","['Horror', 'Thriller']"
10628,Kangaroo Jack,en,1/17/03,5.299,906,22.825,"[28, 12, 35, 10751, 80]","['Action', 'Adventure', 'Comedy', 'Family', 'Crime']"
17684,Chouchou,fr,3/19/03,5.298,450,8.779,[35],['Comedy']
328429,Approaching the Unknown,en,6/3/16,5.295,307,7.226,"[53, 18, 878]","['Thriller', 'Drama', 'Science Fiction']"
665828,Bigbug,fr,2/11/22,5.294,405,8.787,"[878, 35]","['Science Fiction', 'Comedy']"
42888,How Do You Know,en,12/17/10,5.292,955,14.411,"[35, 18, 10749]","['Comedy', 'Drama', 'Romance']"
426962,Room(h)ates,fr,4/19/17,5.289,384,8.753,[35],['Comedy']
14113,Zoom,en,8/11/06,5.3,594,16.354,"[10751, 35, 12, 28, 878]","['Family', 'Comedy', 'Adventure', 'Action', 'Science Fiction']"
298614,Do Not Disturb,fr,12/31/14,5.288,345,6.305,[35],['Comedy']
9876,Stop! Or My Mom Will Shoot,en,2/21/92,5.286,995,10.734,"[28, 35]","['Action', 'Comedy']"
271404,Beyond Skyline,en,10/20/17,5.3,1001,5.769,"[28, 878, 12]","['Action', 'Science Fiction', 'Adventure']"
595985,Cold Blood,en,5/15/19,5.3,374,13.448,"[53, 28]","['Thriller', 'Action']"
424619,The Magic Tuche,fr,1/31/18,5.282,766,6.664,[35],['Comedy']
44113,Stone,en,10/7/10,5.3,664,10.056,"[18, 53]","['Drama', 'Thriller']"
329981,Shut In,en,11/11/16,5.281,681,8.884,"[18, 53]","['Drama', 'Thriller']"
11933,Nothing but Trouble,en,2/15/91,5.267,350,14.138,"[35, 12]","['Comedy', 'Adventure']"
15028,Clockstoppers,en,3/29/02,5.279,310,12.601,"[12, 10751, 878, 53]","['Adventure', 'Family', 'Science Fiction', 'Thriller']"
10588,The Cat in the Hat,en,11/21/03,5.279,1621,41.446,"[35, 12, 10751, 14]","['Comedy', 'Adventure', 'Family', 'Fantasy']"
80280,[REC]³ Genesis,es,3/30/12,5.3,1442,20.58,[27],['Horror']
12208,Casino Royale,en,4/13/67,5.277,718,22.933,"[12, 28, 35]","['Adventure', 'Action', 'Comedy']"
71469,The Darkest Hour,en,12/22/11,5.275,1425,21.508,"[27, 28, 53, 878]","['Horror', 'Action', 'Thriller', 'Science Fiction']"
